20/04/2022	11:27:14
sampling frequency [Hz]: 	4000	Samples: 	8000
dt (sec): 	0.00025	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	1.007062		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	19.8185
U dispersion: 	0.113567
Turbulence: 	0.573036

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.871094	2.896891	19.829914	0	203.613281	25.097656	-52.114938
2.866211	2.891965	19.69314	0	203.613281	25.097656	-50.177067
2.868652	2.894428	19.761508	0	203.613281	25.097656	-50.92346
2.868652	2.894428	19.761508	0	203.613281	25.097656	-51.606946
2.868652	2.894428	19.761508	0	203.613281	25.097656	-51.178249
2.873535	2.899355	19.898358	0	203.613281	25.097656	-52.091576
2.871094	2.896891	19.829914	0	203.613281	25.097656	-56.951664
2.871094	2.897296	19.841149	0	203.613281	25.146484	-50.548418
2.868652	2.894428	19.761508	0	203.613281	25.097656	-48.746953
2.873535	2.899355	19.898358	0	203.613281	25.097656	-51.999679
2.871094	2.897296	19.841149	0	203.613281	25.146484	-51.61079
2.866211	2.891965	19.69314	0	203.613281	25.097656	-59.865789
2.868652	2.894428	19.761508	0	203.613281	25.097656	-48.449887
2.866211	2.891965	19.69314	0	203.613281	25.097656	-53.924473
2.871094	2.896891	19.829914	0	203.613281	25.097656	-56.41496
2.871094	2.896891	19.829914	0	203.613281	25.097656	-61.052629
2.871094	2.896891	19.829914	0	203.613281	25.097656	-56.865176
2.871094	2.896891	19.829914	0	203.613281	25.097656	-57.790353
2.868652	2.894428	19.761508	0	203.613281	25.097656	-57.913239
2.871094	2.896891	19.829914	0	203.613281	25.097656	-50.166702
2.868652	2.894832	19.772727	0	203.613281	25.146484	-53.110019
2.868652	2.894428	19.761508	0	203.613281	25.097656	-78.515595
2.871094	2.896891	19.829914	0	203.613281	25.097656	-53.897537
2.868652	2.894428	19.761508	0	203.613281	25.097656	-55.373919
2.866211	2.891965	19.69314	0	203.613281	25.097656	-81.599028
