20/04/2022	11:11:02
sampling frequency [Hz]: 	1000	Samples: 	2000
dt (sec): 	0.001	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	332.334419		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	14.843843
U dispersion: 	1.034856
Turbulence: 	6.971615

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.69043	2.714983	14.911443	0	208.007812	25.146484	-30.855433
2.739258	2.764257	16.210971	0	208.007812	25.146484	-38.885722
2.724609	2.749091	15.80772	0	208.007812	25.097656	-29.298795
2.663574	2.687882	14.211137	0	208.007812	25.146484	-28.240459
2.612305	2.635777	12.899418	0	208.007812	25.097656	-24.632867
2.675781	2.700201	14.52806	0	208.007812	25.146484	-24.385082
2.653809	2.677654	13.949849	0	208.007812	25.097656	-28.839015
2.658691	2.682955	14.085051	0	208.007812	25.146484	-32.747012
2.644043	2.6678	13.699822	0	208.007812	25.097656	-37.238312
2.734375	2.758944	16.069407	0	208.007812	25.097656	-37.789757
2.700195	2.724457	15.158836	0	208.007812	25.097656	-31.23234
2.697754	2.721994	15.094393	0	208.007812	25.097656	-28.412334
2.63916	2.662874	13.575447	0	208.007812	25.097656	-32.074299
2.663574	2.687882	14.211137	0	208.007812	25.146484	-26.905375
2.617187	2.640704	13.021286	0	208.007812	25.097656	-27.770774
2.624512	2.648463	13.214194	0	208.007812	25.146484	-28.037674
2.661133	2.685419	14.148044	0	208.007812	25.146484	-31.67155
2.687988	2.712519	14.847321	0	208.007812	25.146484	-28.317037
2.648926	2.672727	13.824626	0	208.007812	25.097656	-27.042421
2.734375	2.759329	16.07966	0	208.007812	25.146484	-30.467145
2.729492	2.754017	15.938419	0	208.007812	25.097656	-41.120511
2.709961	2.734692	15.427484	0	208.007812	25.146484	-30.957148
2.734375	2.758944	16.069407	0	208.007812	25.097656	-32.682308
2.67334	2.697737	14.464485	0	208.007812	25.146484	-33.889039
